Date,SMB,HML,WML,MF,RF
1997-12,-1.23345351964727,1.66402903394256,-5.11736405116654,-0.054629583666288,0.612847281287165
1998-01,1.15285855212504,5.61321448260832,-11.9380363554026,-11.7537801733102,0.575510520793032
1998-02,-6.25132755320213,-6.20046406256716,5.89829889680635,10.8310266414282,0.543892964262671
1998-03,3.67695955140048,2.09657152602709,-18.6097574255701,6.40831258988932,0.621833070190947
1998-04,5.02333613394093,10.4628785869985,-3.02886762939889,6.67557033618194,0.582855467903598
1998-05,1.43180124249509,8.2732910793001,5.55327809329391,-2.96146750388797,0.560391107750169
1998-06,-1.29202621638285,-12.8916724084944,0.120598796040761,-17.1755339761311,0.621833070190947
1998-07,5.2643276406275,-10.7889773780706,13.191102895679,-0.624148338227715,0.624676809342861
1998-08,7.8032404942636,5.49715018947678,-2.3053005062322,-3.49349554151458,0.633925576597916
1998-09,-1.13412339065945,-1.36515821056921,-8.94441082866976,4.43224854457209,0.682196771943566
1998-10,3.3525412549134,1.37422197812831,0.667706218139608,-7.91933088549195,0.772163382264113
1998-11,-0.450403065854765,1.62350424358768,-3.72420926255891,-2.46508247275979,0.752446726999678
1998-12,0.754113386798849,-10.1307782271817,-0.560284052233539,7.81305391591109,0.771261824282488
1999-01,3.29375852788101,1.60288410743183,15.4396670213992,6.86237641441942,0.723411009327579
1999-02,-0.454338225885875,-10.2192134502914,11.9797852560243,0.361892146023068,0.723303883289694
1999-03,12.3521165109179,-6.10723999426771,10.9510197609873,7.41774817545298,0.750173612060312
1999-04,-5.19802218037122,2.2453489120261,-3.68321521233975,-10.3584140543194,0.67619285365359
1999-05,-7.71765074269409,-1.28389276753068,-11.1931320971166,12.0062163119225,0.68828386493851
1999-06,-4.15682965810297,11.4621612371566,-12.6369543887168,4.6059510772444,0.706368151343129
1999-07,2.19827493235323,1.9735533343628,-0.0793946478401808,11.4350092455735,0.731433355841871
1999-08,13.6077964359984,8.86355636299518,-9.66290820788964,12.7589833867951,0.771240859583133
1999-09,-6.07664886524947,-6.22301230750165,9.35343850723729,3.03741854598292,0.745064118460803
1999-10,-4.06547253671662,21.3090505157403,-1.7115811735533,-3.83869255887429,0.720139440415624
1999-11,2.66362243018947,-16.7737569009053,16.859849904623,6.7920015153951,0.787850694480863
1999-12,12.5051267694795,-6.71193318916429,30.9095326936004,14.7344432932189,0.701173881125849
2000-01,-1.24837482074196,-19.2862452548034,7.62961243073228,5.74762343327226,0.75971046091825
2000-02,4.70784572411389,-6.79379956789824,26.5361669271501,11.8747932499287,0.661016747876886
2000-03,-5.55747945449151,4.11819928169683,-10.9964744626606,-12.6222476080136,0.74314419655388
2000-04,-5.03848119366085,-0.904038116130967,-20.9374414141511,-22.8921801475064,0.622522401240078
2000-05,-8.9268676880195,15.9678009240307,-20.8822682306196,-9.54720319532322,0.706608112163254
2000-06,2.9271611676629,-6.7944835018626,7.83569355261342,9.3832982754912,0.701712695471857
2000-07,-3.85153745156092,3.53422029224486,-10.4323323168138,-11.5283682340976,0.718583412794405
2000-08,4.02627936205393,-0.300627944723098,2.51337335899631,6.63477277008155,0.786492633333435
2000-09,-1.7601786776888,5.43726333750709,-2.65317447553199,-10.9202141161437,0.782658268724212
2000-10,-2.61804458603903,8.34035137238964,-6.09430560502713,-8.81461713144185,0.82248989387661
2000-11,-4.783495814766,14.5831253785166,-8.57930418514822,7.04237999059736,0.721809062329726
2000-12,-4.0365211257015,5.39695952474961,0.820832526945203,0.838326925180999,0.682827628448868
2001-01,-9.74894739996693,5.80132005335541,7.38833405149426,6.49951321050661,0.767706944156288
2001-02,-2.19651571041354,12.1133173937928,15.765149543398,-4.2698931975039,0.635056499708764
2001-03,-7.13829914993133,-3.43406289415271,34.0062045691465,-21.8245352677609,0.651055293979175
2001-04,-6.2861713341503,4.45924556360342,-3.3135632343045,-1.90038321848041,0.679253319040241
2001-05,4.43785641533105,0.0434747758598197,-7.57340640377104,5.92870268392693,0.628400277940333
2001-06,-3.55977205540355,-7.79987637689918,4.31955918085443,-8.28168878154599,0.561239980819472
2001-07,-3.78786836236428,-0.420964758550424,16.3782767141852,-4.67436121393248,0.600632467669904
2001-08,5.10323165665496,-3.03542188842447,-7.3649651247005,-1.38866717122094,0.57070198452176
2001-09,0.180562669598072,0.456047651660918,18.456974462882,-14.2405280400165,0.518231745161923
2001-10,3.14796565165338,-0.7503576359008,-12.2088132406915,5.08652828608531,0.604662027749048
2001-11,8.19568908570112,-0.520979243565289,-27.2510739021882,12.4656427636428,0.516816446361568
2001-12,0.761555224918697,-5.01809006412724,-4.14268756363257,-0.336994251923672,0.575994692261017
2002-01,-1.46939876476776,-5.54181968889207,6.16749719547545,1.80385377782708,0.561419570710964
2002-02,-13.8237810904256,5.4353643596482,9.40246550684423,8.76943477116958,0.473013520637466
2002-03,1.51372033869004,-5.90761620464351,7.85051911185077,2.35206411530748,0.455068835375716
2002-04,4.16975072911208,2.46472984256578,5.06091457258075,1.88460863252484,0.522612769150066
2002-05,-1.37010562630994,24.147113637666,-4.13263908627948,-4.72443567747213,0.541876228674898
2002-06,12.4654823122162,23.6325160811527,-3.66980512863843,4.42537153410625,0.477820837103993
2002-07,-7.91115559378813,-7.75937686319183,0.639563976628343,-9.20437219320666,0.515977695887004
2002-08,-2.28008660346244,-5.64181624417578,-3.28292149143928,4.95190908427217,0.464390641066248
2002-09,1.97605595240367,-1.00693954682407,-3.46434736367101,-6.79223789741101,0.474338535328411
2002-10,-5.4063909045677,1.01141093921104,8.66751732514162,-0.947599923377251,0.475089097058379
2002-11,1.03601736611953,4.37154266094049,-9.18064038373488,6.47064658612204,0.423817019159656
2002-12,-1.16090524773697,-1.8291468486759,3.53520341993661,3.87714593047115,0.456202437948372
2003-01,-4.83711666695326,2.02657909868054,8.87862143216256,-3.67652969946238,0.451519251708477
2003-02,-2.56545709592202,-1.41602726627199,3.88582939762445,1.51591748218689,0.424801272027553
2003-03,-5.07505955692038,-4.3588679460369,6.13317979266299,-8.7935328795966,0.479258871015209
2003-04,3.13936518643154,2.61069265959826,-2.85324334296131,-0.859403103499778,0.421842196741018
2003-05,4.1638074179426,9.50458075605529,7.22457674750339,15.2634927729601,0.364503347652945
2003-06,3.57063788670073,5.8625169408326,-6.55056838205885,12.193215867293,0.408283447864077
2003-07,5.00153230718785,3.94711844059821,1.34547111042407,4.79942668111968,0.407101201624926
2003-08,-7.80208794617938,4.45406246213522,7.15232875657628,18.3178710062606,0.380055162544712
2003-09,-2.48722483033923,-17.0041976657597,0.904981240204816,3.35487265259358,0.397250987680842
2003-10,-3.51351051319019,-2.92325062074942,4.93529683884169,5.50384172921177,0.378075723729654
2003-11,8.37952637733867,14.5354762766098,-5.55341328039046,7.01214216596047,0.339181041663705
2003-12,4.37605208896266,9.5713342636359,-3.24680334754636,18.967997705606,0.372728704109915
2004-01,-9.38907817454706,-4.12938863462828,4.26480374466898,-6.08198880622223,0.342019732336896
2004-02,-2.45610332061376,-7.42867366520163,3.9710750213384,-1.44163952085391,0.327681135237112
2004-03,-4.06274563695949,-0.533537342196844,6.85931856974378,-0.894520741201277,0.378866615739093
2004-04,7.50457454880913,4.88591104223439,3.47405975830277,3.04434517091472,0.352243657269824
2004-05,5.50783256698737,-4.63118091492371,-11.4504431565862,-17.6907145999552,0.366029958026681
2004-06,-1.42854659533004,0.20069099248996,2.52434987924322,1.45991520579036,0.357834344563224
2004-07,0.60424862435593,6.91960567432115,5.38874704348924,9.00652461032805,0.360524078595925
2004-08,11.7349033884566,2.07687427278997,0.687406881132246,2.38039400677954,0.404982915968866
2004-09,1.0914647434014,9.26262454192937,-2.04426044212409,7.7332587370663,0.379770903913657
2004-10,2.0183225811313,3.00496945187421,6.32881004412955,1.76458341441619,0.396622341912356
2004-11,3.94927843574637,13.5531284310983,-0.443679594805246,8.36413485647376,0.468177906853207
2004-12,3.83647744093212,3.46873586230876,-1.05050520817461,8.10764424210058,0.439720458550541
2005-01,2.34761569011332,-4.63558199638694,3.12025423369726,-1.72800955270687,0.441657259532202
2005-02,3.67605058761546,3.07621931643893,6.15689404937618,3.46306517393784,0.393823528846227
2005-03,5.16207474081607,-0.917204930872884,4.56795550943681,-3.72384289931847,0.434989303322042
2005-04,5.29724228740283,2.33279051499944,-6.84051732444677,-3.45257999546407,0.404854544007494
2005-05,3.11788620370759,12.0256204018255,-3.78024057348191,8.42632641307381,0.443122945753638
2005-06,0.771501385918039,2.82813028726143,1.14831623191127,3.45417849248417,0.422555158646287
2005-07,2.40271020405853,1.77348339113563,6.78310822998167,6.08349998170243,0.421299263547725
2005-08,11.7846847937345,7.79108742304093,2.11993830822579,7.36907790159664,0.466639135680746
2005-09,-8.21758417443842,-7.3785815204083,0.0337374370208199,5.02099715715318,0.415779869191035
2005-10,-2.43820618751723,-6.39128428835459,-6.27455365880732,-9.33682097606877,0.454664724499998
2005-11,-0.464638975951703,-0.307082839616979,2.60436945428493,11.5484849597706,0.460157440814646
2005-12,-2.37885390554338,-2.2945065437991,3.46552845159447,6.51044609048561,0.464662616931988
2006-01,1.0191966847731,-4.1545216971232,7.55149255398413,6.62756761056091,0.52827719250681
2006-02,-2.16761629647927,-2.55222742158718,-0.910499863089265,2.49790254035316,0.493005578972561
2006-03,-5.68700654237633,1.46873596324482,8.61530950060711,10.5367370316868,0.544094662828432
2006-04,6.04068828698889,2.2007934614835,-0.747543610226098,7.89415041513308,0.438901025823513
2006-05,6.38804680858842,0.642987636879955,-1.33811938556658,-14.7758521794186,0.48193305205122
2006-06,-14.6069590587707,-0.819633018908428,5.15461339083882,-4.10791940633535,0.479458415017509
2006-07,0.8708001575223,-5.41796205886897,5.89386966701151,-1.65225935690633,0.528254501862757
2006-08,1.04562078387458,5.60873067369787,-0.0216600045128579,8.34132072409888,0.528040313646838
2006-09,0.552382668449414,-0.0130577012522171,4.03321356475368,4.72956234465403,0.499367904458015
2006-10,1.14729733728895,-1.43474987331597,5.07132358063893,4.21239174777364,0.563202668349105
2006-11,0.295371970372815,-1.62337832415501,4.48088467210905,4.30853168742618,0.529913497182144
2006-12,2.96246466895016,8.05969244692677,3.33530702636935,0.842825217181353,0.530800585061897
2007-01,2.1562019472565,6.81861726811912,-0.0884820550424936,3.09767459755856,0.629256331593275
2007-02,-2.78197938440299,-2.32146629695582,2.37783392895621,-8.53863854973113,0.570485417589395
2007-03,-6.04866973160711,-0.209141039022231,2.02689320475338,0.375970938186354,0.604976782608113
2007-04,-0.665820850549137,-1.87598159861838,-1.0310961076471,6.71035028173685,0.626328452789537
2007-05,0.712815362079033,-3.05065925445173,2.30678236301591,4.11415565574798,0.624847429589082
2007-06,5.42901386699277,0.648703900330738,3.07474704684407,0.504330152164711,0.570299700521781
2007-07,-2.6716299520431,2.09039771438135,3.1891286733019,4.79366932678309,0.473221747214669
2007-08,-2.16699154572357,16.4263344939919,2.67246788138618,-0.899538438549441,0.537405945689717
2007-09,-4.37946008917105,5.91506457059308,1.09360241975398,12.6237727273366,0.524634498566035
2007-10,-11.1508522113544,-5.56362975363319,23.8274120493472,20.8204927571972,0.620386139951057
2007-11,7.10393545416916,10.3159154533343,0.465584955151321,-1.84854441487959,0.588455718789471
2007-12,11.2201341160979,15.3892258729017,-2.82306610543996,11.4478528117195,0.610771056747628
2008-01,0.273440772060707,-7.28892673431987,-3.72144116229806,-21.7590234816986,0.584507415226199
2008-02,-10.0344275263983,6.47128960573844,-2.50343487777128,0.408356363973805,0.561344656727769
2008-03,-9.38118414256658,-1.89611373527182,-5.65712749735702,-11.3953541072371,0.605328155672469
2008-04,2.23644265145051,2.32414874345768,-3.83735272629604,11.1149795069795,0.577033400900873
2008-05,-5.32287399070749,9.49834108034715,-2.17924850982001,-6.25208639101096,0.587175201258461
2008-06,-1.31607644944314,2.93843059921306,-2.12820684714459,-18.9010272182191,0.642297842259665
2008-07,0.146489182815479,-1.98437631831424,2.25602651010088,6.49015189896818,0.732163091970528
2008-08,0.0564607997844968,-2.23611908185622,-2.36053669727693,-0.487697275501398,0.702229877546867
2008-09,-5.45177859106726,-0.109564655452088,4.53539537088494,-14.6296249641876,0.742609414173323
2008-10,-6.36862787327203,-0.294879184070229,18.1730741167008,-29.279763404995,0.678127333460776
2008-11,-8.98976798708121,1.16219577961452,11.4462328617847,-6.70430819658792,0.54608217663743
2008-12,-0.245771395557948,-1.87403739720727,-20.1972483762228,10.3288858557336,0.525084550346056
2009-01,-7.31900158593803,2.96004100448926,10.8741770619826,-4.2713868986096,0.376591515264968
2009-02,-2.34616996839633,0.00375502446274822,6.01367379369671,-3.12301770782404,0.359284224648815
2009-03,-2.75168978272885,-3.81111742992531,-5.35184508622516,7.7903440308585,0.407907447531941
2009-04,4.30535883661287,4.40332140716291,-18.6040784073776,14.7478041897254,0.316429602150325
2009-05,11.5840122175842,4.79220593941612,-24.7044659579937,34.7157976674213,0.263766237073426
2009-06,0.647450520515447,-4.91314756194411,-4.03039238222292,-3.13338018343466,0.288508318692848
2009-07,0.579478900415298,-1.08955280114764,-0.127496993445775,8.35755399191451,0.270228769217873
2009-08,8.59750923831315,7.16949103990847,-8.55502236711939,3.09255072404055,0.277600162133029
2009-09,-2.48106477063957,3.40952054879395,0.828417064764264,6.90421382239435,0.274820466778847
2009-10,5.2120203458107,-4.69845050449065,8.23737827662934,-7.24592249108661,0.260085021257805
2009-11,-1.27619064572269,1.89221635756922,6.93833220549636,7.32676485099293,0.273263751940411
2009-12,2.14957072507993,5.78046691438614,-0.93577653840029,5.16629558007984,0.293838155342652
2010-01,3.62691104913717,-1.54041090162141,-0.238439636100107,-3.21411014657536,0.289725252515227
2010-02,-2.96395406253128,2.46042505405324,1.06043571708754,-1.57705879196173,0.307516183600631
2010-03,-0.0348085809112719,3.45008768664992,3.16244222323796,3.53593828390191,0.381617236763465
2010-04,7.1719019572156,2.33494159989054,1.40790717356878,0.675311289228664,0.338509326244574
2010-05,0.604085539757615,-8.00725910736697,-0.165639640349124,-4.5314494451771,0.356750831517738
2010-06,1.89915503576579,-4.05210825896468,-0.273137521937761,4.7702917713718,0.422339684943784
2010-07,0.281169480544818,4.38101195853098,4.07172662458668,0.990771961762626,0.437148585326397
2010-08,-0.208980721971153,3.63315529661752,5.17582260075335,-0.856124406121439,0.517553349133237
2010-09,-1.40983764907336,2.59575054168184,-0.861351336381599,7.5001664460091,0.488475979182001
2010-10,3.15183407313135,5.51293590527919,3.39266334977446,-0.414062016876204,0.502258120292365
2010-11,-1.47235026263399,-3.58537284349156,7.11138249161598,-5.95975859819166,0.580023345181946
2010-12,-2.76379466844374,1.17176255133462,-5.40827095265727,3.22674934915363,0.585160302994581
2011-01,-2.76155378490499,-3.09630741062612,5.25022295500106,-10.2468291526756,0.588892949566389
2011-02,-1.43436729964055,-1.72265606678419,3.05560706563117,-5.43529859538057,0.531775965186054
2011-03,-1.64361646457842,-2.21275777575234,1.46970297656481,6.91646452330428,0.591851891212158
2011-04,4.7161440029168,3.86847317882111,-2.10859137353577,0.49886053391397,0.559941891231119
2011-05,-1.0174078243902,-1.65748635483103,5.80935816680486,-3.00563224367837,0.671996136806174
2011-06,0.481917920427488,-4.18676430990159,4.617213890424,-0.495103873286618,0.650363701609846
2011-07,5.26789866599346,-1.43145740442896,3.43523037663376,-2.40265142807645,0.62495795177917
2011-08,-2.70105914888326,-1.76546312858799,11.0320157736766,-8.58316605487973,0.706058004655885
2011-09,0.464091128188304,-0.305507855381981,-0.654368452729737,-1.69705345413959,0.68713128854716
2011-10,-2.58895851081178,0.388791314051629,-1.27937510358659,4.09689956730359,0.696377062696252
2011-11,-1.29246809677216,-3.19710272563137,8.04682333554847,-9.83344900382963,0.694759576408743
2011-12,-3.6026533773534,-0.22413666196881,5.0534438506421,-6.00702273334024,0.678298251872378
2012-01,-2.728994094986,13.9025095747499,-20.797591342786,11.618323775289,0.723918021862824
2012-02,2.65888484803611,-3.70097484492945,-1.35364324139342,4.19776216891843,0.679329429632003
2012-03,1.6957844191376,-4.19225076903028,9.2745680029563,-3.21750669885147,0.712054425082487
2012-04,3.94792295679378,-2.82924981250418,2.18311626847456,-1.56049627454012,0.71028407632272
2012-05,-0.429634549661773,-3.56486998922023,7.46532040665238,-6.41924527419425,0.687981647618341
2012-06,0.270013069705111,-1.48045674385388,-5.74034244044427,4.84889149386802,0.633662587876982
2012-07,2.14919946555903,-3.88539677780343,4.93746223268545,-1.76877834756048,0.695314016564952
2012-08,3.430181421335,-5.04633217708521,11.1764094531354,-0.173475414175173,0.673734005054172
2012-09,-2.0284127412679,7.71677098526269,-7.6594543371086,6.42820971908944,0.602527582262558
2012-10,3.82518959922027,-3.04096706208227,2.93804344245778,-1.67201926808932,0.706256210666445
2012-11,-5.08650678794201,8.79440550819541,-3.30496133434314,2.10098114525297,0.646623155231407
2012-12,-0.996527169649031,0.789730714603931,-0.199432431671631,0.63949304556532,0.66926430544445
2013-01,-5.62408078645195,-3.15659160995148,3.56012221060416,1.05804009007502,0.658195476717127
2013-02,-0.485367296384664,-9.83728926661613,9.01721903339359,-6.72131900957755,0.590508636572329
2013-03,-0.550509978305147,-5.41272525758001,10.1089255310776,-2.86110462890449,0.597742715124649
2013-04,-9.75520234707921,17.6409629076798,-4.51693773528475,2.40580527427054,0.68430814299687
2013-05,-3.27218960360318,-0.672465755716278,7.12473663673063,-0.0354159900755491,0.608206345052675
2013-06,-6.57353783575931,0.563267947926871,13.1875261277323,-4.05998596244069,0.549174198045166
2013-07,-8.17768637644122,0.864508162632527,13.3890254258171,-0.84914316025515,0.716636576424468
2013-08,0.334953455514464,-3.94127056461295,-8.23040385330937,-2.87083805780152,0.875919034559192
2013-09,0.325231915849633,3.60133435803347,-7.21058538839467,3.89445066139711,0.875074507283791
2013-10,0.0275999461407661,0.21045598949494,-5.47841078179413,6.37761189604285,0.738191860441173
2013-11,5.30856610926078,1.90834334378396,-2.87305546721526,-0.961695619012382,0.67104877616424
2013-12,3.08398999959087,3.77940184775942,-0.315641253660692,3.24391411838232,0.735711406557793
2014-01,1.40475021428366,-6.83710240784237,4.08368536856618,-3.83627756862291,0.712844715430805
2014-02,2.7197505248681,-2.0206889748965,4.72866572048136,1.57243294739056,0.66559430731794
2014-03,-0.429258129819066,5.92972380052019,-9.38999060336293,5.28916580136412,0.745739229272879
2014-04,5.62540361140815,7.89729834581789,-3.71155504381293,0.0389611521884436,0.701553254946385
2014-05,4.42504499302214,10.6101161967101,-9.04648443976648,10.0356091452836,0.693804791231445
2014-06,9.66247531367135,5.01332225284459,2.64574133425965,6.93684517547766,0.699993122228548
2014-07,0.85593696761066,-9.14743397121988,-1.73316166064014,-0.275175687896811,0.700632630520959
2014-08,3.73964577003059,-4.86339302178133,5.61944991286281,2.44514062528733,0.637589734887967
2014-09,5.13902961729529,-1.8037321893443,6.55700946434192,1.37623698740625,0.747218382780113
2014-10,-1.5474981298242,1.40280888637254,2.21165161447285,1.14540793355389,0.693402644855468
2014-11,2.07306988309663,-1.81302898969831,5.83660772799339,1.01191211116138,0.614857637481281
2014-12,4.63240112958976,-4.71428258247979,4.63315318729485,-3.00513388574785,0.721903402895641
2015-01,0.08821164447117,0.384769585473288,3.04638002878139,5.01805746821271,0.658214986218075
2015-02,0.0934654629096698,0.393919987678193,0.963309598023665,0.550453212139357,0.634514653479989
2015-03,0.0614528239027079,-5.25142743999539,8.07401605240667,-2.47437473645667,0.678624707405096
2015-04,1.50199851560964,3.57291536316915,-5.45383938055019,-3.62544011505171,0.630125775960866
2015-05,0.284436215577788,-3.42867018085777,3.26813002645945,3.04792620514855,0.608455168151911
2015-06,-1.69668590099928,-0.740560776605614,3.40605051715281,-1.68518062655945,0.652923719756848
2015-07,9.23857458456685,5.87071791641567,9.18221687351137,2.62330277756793,0.617705120365541
2015-08,0.144967625269921,-3.22717389341151,5.46241128592919,-6.17701368743906,0.608100914310405
2015-09,0.478150132201094,1.92299884451557,1.91400945128015,-0.975854547892485,0.590696130603896
2015-10,0.627271164594134,8.19711435616293,-6.6411521926543,1.82096764238096,0.562841237962441
2015-11,7.94811097572266,0.586089409702661,1.03982054658005,-1.45697491645727,0.586008255628845
2015-12,-1.20692204880927,6.31233314696027,-0.152882878797511,1.21137621782965,0.591347782129081
2016-01,-1.76136875532192,-5.48030019883066,1.06271676140943,-6.09066046295647,0.557507080711539
2016-02,-8.93846132713458,-4.3734241022942,-3.77740816249432,-8.79442030906457,0.603407458869909
2016-03,-1.95834148119595,5.58280020085444,-2.85573767208872,9.95007577398106,0.597428661958954
2016-04,2.76214493332725,5.21848245164365,-1.78047659260934,1.84301613913145,0.532299017741455
2016-05,0.826001012901645,-4.66693738031952,-0.0625709060498414,0.624175766446977,0.581925195381872
2016-06,5.77583519755407,1.74166827823272,-2.77312213344013,3.21283149586575,0.541893242656943
2016-07,-1.91785926287799,3.3185689690171,1.51807432879043,4.18209910678577,0.509321374460026
2016-08,-0.943253152807011,-1.27616582935618,2.42133122782544,0.599650767126336,0.576000961048484
2016-09,1.06832670823771,-0.178128989709503,1.45122538223614,-0.995184133729821,0.521785211829973
2016-10,5.4201206167217,8.03657871440886,3.52920149413856,2.55882107831999,0.510330253002089
2016-11,-8.25810525801667,3.35098863003136,0.660040750385682,-5.69133799583992,0.507887774575244
2016-12,-0.285987232870055,-1.79396477834002,-0.807539966787241,-1.33962477449387,0.48675786090846
2017-01,0.304275765963813,8.54530472005504,4.42952075801024,4.9022655887071,0.532465810580263
2017-02,-0.0266864178526949,0.850169392222688,-2.03912459169623,3.78665890067604,0.459501847228849
2017-03,1.43048381077733,0.600843571700338,2.00600296336719,2.68430453769168,0.49181205355564
2017-04,6.28037787754225,0.128730414512268,3.59514407016353,1.91028733039755,0.445458284755929
2017-05,-2.84282488233205,-5.64140804340616,2.07755315986002,-0.363590581467566,0.549429181171246
2017-06,1.81976867584088,1.58690837735547,-1.15293549066002,-0.545093610323344,0.501761021221703
2017-07,-0.232967746244717,6.59172080088404,0.25189113637325,4.03749773778703,0.513148970541022
2017-08,-4.18278293260594,3.14841161226118,7.3655841692748,-0.219550687251657,0.506935984021029
2017-09,0.617122783934643,1.34876004311899,-2.39445100253919,-1.4432666403091,0.471094592243504
2017-10,1.6402367094974,7.01844397573532,3.980485339214,8.16123115711422,0.519389754389121
2017-11,5.48724304655344,-3.54905666493364,0.164353232241643,0.065786795221312,0.488261666155387
2017-12,0.499283072124657,5.30227510404824,-1.90963733562339,4.49627970668864,0.475919181131945
2018-01,-3.26930038020992,-0.790584607818701,0.485239000436954,-0.574454401587143,0.554680460887869
2018-02,-1.40977027977056,-2.59356878170149,1.80295131538275,-3.52821977216116,0.475029462895127
2018-03,-2.75205986651199,-6.8160590275065,4.71266734263431,-5.28123061067928,0.466678025039191
2018-04,0.866694481607211,-0.690664385067274,3.79552910704817,6.50018512718371,0.538172898716427
2018-05,-4.48746698683472,-1.9095000922231,2.40360273056854,-4.12308334817467,0.519898909884819
2018-06,-6.54357987485339,-5.11139231751131,0.726116831613588,-2.93519107115284,0.500223283261558
2018-07,-0.315187486768709,-1.7996243221703,2.51465770847703,4.66876141336858,0.556886081413865
